"source","participant_id","group","word_1","response","correct","response_type","confidence","knowledge","translation","translation_id","word_2","sampa_1","sampa_2","ipa_1","ipa_2","freq_zipf_2","lv","neigh_n","neigh_n_h","avg_sim","avg_sim_h","freq_zipf_2_std","neigh_n_std","neigh_n_h_std","avg_sim_std","avg_sim_h_std","lv_std"
"Questionnaire","5d5a8cb...","cat-ENG","tisores","library",FALSE,"wrong",0,FALSE,"tisores /ti'zo.<U+027E><U+0259>s/ - scissors /'s<U+026A>z<U+0259>z/",249,"scissors","tizo45s","sIz5z","ti'zo.<U+027E><U+0259>s","'s<U+026A>z<U+0259>z",5.3819072211312,0.285714285714286,0,0,0.0686230399210062,0.0653459935652268,-0.836127626617564,-0.340353170253572,-0.277005196229114,0.33363403766001,0.45347402557926,0.518378414725197
"Questionnaire","5d5a8cb...","cat-ENG","tobogan","totem",FALSE,"wrong",0,FALSE,"tobogan /tu.ßu'<U+0263>an/ - slide /sla<U+026A>d/",252,"slide","tuBuGan","slaId","tu.ßu'<U+0263>an","sla<U+026A>d",5.80771435303756,0,0,0,0.0381438216831564,0.0321939444402602,-0.114004116465709,-0.340353170253572,-0.277005196229114,-1.00975746551743,-1.04364063978446,-0.839342869585518
"Questionnaire","5d5a8cb...","cat-ENG","ull","oil",FALSE,"wrong",0,FALSE,"ull /u<U+028E>/ - eye /a<U+026A>/",261,"eye","uL","aI","u<U+028E>","a<U+026A>",6.60510217415282,0,2,0,0.0102139534174575,0.00793238048067171,1.23828063686415,0.0981882167422176,-0.277005196229114,-2.24078469922813,-2.13926954259053,-0.839342869585518
"Questionnaire","5d5a8cb...","cat-ENG","ulleres","travel",FALSE,"wrong",0,FALSE,"ulleres /u'<U+028E>e.<U+027E><U+0259>s/ - glasses /'gl<U+0251><U+02D0>s<U+026A>z/",264,"glasses","uLe45s","lAsIz","u'<U+028E>e.<U+027E><U+0259>s","'gl<U+0251><U+02D0>s<U+026A>z",6.0767802189296,0,0,0,0.060818985620478,0.0455797043673555,0.342302913127997,-0.340353170253572,-0.277005196229114,-0.010334766127934,-0.439152590845118,-0.839342869585518
"Questionnaire","5d5a8cb...","cat-ENG","vaixell","star",FALSE,"wrong",0,FALSE,"vaixell /b<U+0259>'<U+0283>e<U+028E>/ - boat /b<U+0259><U+028A>t/",268,"boat","b5SeL","b5Ut","b<U+0259>'<U+0283>e<U+028E>","b<U+0259><U+028A>t",6.53801569229596,0.4,0,0,0.0432472151583716,0.029752481467521,1.12450911419067,-0.340353170253572,-0.277005196229114,-0.784822056135389,-1.15389476035638,1.06146692844948
"Questionnaire","5d5a8cb...","cat-ENG","aigua","mother",FALSE,"wrong",1,FALSE,"aigua /'aj.gw<U+0259>/ - water /'w<U+0254><U+02D0>t<U+0259>/",4,"water","ajgw5","wOt5","'aj.gw<U+0259>","'w<U+0254><U+02D0>t<U+0259>",6.90901736148014,0.2,0,0,0.0478617376194115,0.0212785752259436,1.75368840112284,-0.340353170253572,-0.277005196229114,-0.581433956840757,-1.53656821922348,0.111062029431983
"Questionnaire","5d5a8cb...","cat-ENG","cavall","horse",TRUE,"correct",1,FALSE,"cavall /k<U+0259>'ba<U+028E>/ - horse /h<U+0254><U+02D0>s/",60,"horse","k5BaL","hOs","k<U+0259>'ba<U+028E>","h<U+0254><U+02D0>s",6.52465479123685,0,0,0,0.0433795832671621,0.0265362172817186,1.10185045009456,-0.340353170253572,-0.277005196229114,-0.778987845059066,-1.29913815879907,-0.839342869585518
"Questionnaire","5d5a8cb...","cat-ENG","dit","speak",FALSE,"wrong",1,FALSE,"dit /dit/ - finger /'f<U+026A><U+014B>g<U+0259>/",85,"finger","dit","fIN5","dit","'f<U+026A><U+014B>g<U+0259>",6.12099318782323,0,22,11,0.0827861821019307,0.0900605801120782,0.417283395838006,4.48360208670012,5.50226191366021,0.957883804030995,1.56956099288009,-0.839342869585518
"Questionnaire","5d5a8cb...","cat-ENG","esponja","sponge",TRUE,"correct",1,FALSE,"esponja /<U+0259>s'p<U+0254>n.<U+0292><U+0259>/ - sponge /sp<U+028C>n<U+02A4>/",90,"sponge","5spOnZ5","spVndZ","<U+0259>s'p<U+0254>n.<U+0292><U+0259>","sp<U+028C>n<U+02A4>",5.3831784354086,0.428571428571429,0,0,0.0689918938000088,0.0663254120043023,-0.83397178269819,-0.340353170253572,-0.277005196229114,0.349891513921356,0.497703620653167,1.19723905688056
"Questionnaire","5d5a8cb...","cat-ENG","estruc","shoes",FALSE,"wrong",1,FALSE,"estruç /<U+0259>s't<U+027E>us/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",95,"ostrich","5st4us","strItS","<U+0259>s't<U+027E>us","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0.166666666666667,0,0,0.0709149482901256,0.0699884815083866,-2.28020320035266,-0.340353170253572,-0.277005196229114,0.434651399887261,0.663124317700857,-0.047338787070934
"Questionnaire","5d5a8cb...","cat-ENG","fulla","fountain",FALSE,"wrong",1,FALSE,"fulla /'fu.<U+028E><U+0259>/ - leaf /li<U+02D0>f/",105,"leaf","fuL5","lif","'fu.<U+028E><U+0259>","li<U+02D0>f",5.27239886313863,0,0,0,0.0605242814737511,0.0560320268160544,-1.02184212959107,-0.340353170253572,-0.277005196229114,-0.0233240443822063,0.0328642418420925,-0.839342869585518
"Questionnaire","5d5a8cb...","cat-ENG","galeta","bicycle",FALSE,"wrong",1,FALSE,"galeta /g<U+0259>'<U+026B><U+025B>.t<U+0259>/ - biscuit /'b<U+026A>sk<U+026A>t/",107,"biscuit","g5lEt5","bIskIt","g<U+0259>'<U+026B><U+025B>.t<U+0259>","'b<U+026A>sk<U+026A>t",NA,0,0,0,0.0900601130794199,NA,NA,-0.340353170253572,-0.277005196229114,1.27848707520425,NA,-0.839342869585518
"Questionnaire","5d5a8cb...","cat-ENG","globus","globe",FALSE,"wrong",1,FALSE,"globus /'g<U+026B><U+0254>.ßus/ - balloon /b<U+0259>'lu<U+02D0>n/",121,"balloon","glOBus","b5lun","'g<U+026B><U+0254>.ßus","b<U+0259>'lu<U+02D0>n",5.49457512618302,0.166666666666667,0,0,0.0468191190869845,0.0433047841419603,-0.645054868598644,-0.340353170253572,-0.277005196229114,-0.627388051417186,-0.541885801064898,-0.047338787070934
"Questionnaire","5d5a8cb...","cat-ENG","mirall","morale",FALSE,"wrong",1,FALSE,"mirall /mi'<U+027E>a<U+028E>/ - mirror /'m<U+026A>r<U+0259>/",164,"mirror","mi4aL","mIr5","mi'<U+027E>a<U+028E>","'m<U+026A>r<U+0259>",5.94011479140794,0.2,0,0,0.0296503767508243,0.0294299854540818,0.110532914827345,-0.340353170253572,-0.277005196229114,-1.38411161285022,-1.16845837026844,0.111062029431983
"Questionnaire","5d5a8cb...","cat-ENG","pa","father",FALSE,"wrong",1,FALSE,"pa /pa/ - bread /br<U+025B>d/",189,"bread","pa","brEd","pa","br<U+025B>d",6.00901852263133,0,8,1,0.0387494236810743,0.0389217737996872,0.227386298731052,1.41381237772959,0.248382722851733,-0.98306516088017,-0.739818334198007,-0.839342869585518
"Questionnaire","5d5a8cb...","cat-ENG","patata","potato",TRUE,"correct",1,FALSE,"patata /p<U+0259>'ta.t<U+0259>/ - potato /p<U+0259>'te<U+026A>t<U+0259><U+028A>/",200,"potato","p5tat5","p5teIt5U","p<U+0259>'ta.t<U+0259>","p<U+0259>'te<U+026A>t<U+0259><U+028A>",5.6095729913113,0.625,0,0,0.0893482227786389,0.0774819809598848,-0.450030746633805,-0.340353170253572,-0.277005196229114,1.2471100440153,1.00152354851294,2.13067243984417
"Questionnaire","5d5a8cb...","cat-ENG","peu","father",FALSE,"wrong",1,FALSE,"peu /p<U+025B>w/ - foot /f<U+028A>t/",206,"foot","pEw","fUt","p<U+025B>w","f<U+028A>t",6.36911057709323,0,8,0,0.0438850938879806,0.0443739907991348,0.838064041918789,1.41381237772959,-0.277005196229114,-0.756707133412397,-0.493601456386038,-0.839342869585518
"Questionnaire","5d5a8cb...","cat-ENG","pingui","penguin",TRUE,"correct",1,FALSE,"pingüí /pi<U+014B>'gwi/ - penguin /'p<U+025B><U+014B>gw<U+026A>n/",211,"penguin","piNgwi","pENwIn","pi<U+014B>'gwi","'p<U+025B><U+014B>gw<U+026A>n",5.0164756116862,0.333333333333333,0,0,0.0428230657809435,0.0411052200101993,-1.45586068592879,-0.340353170253572,-0.277005196229114,-0.803516717700145,-0.641216002545188,0.74466529544365
"Questionnaire","5d5a8cb...","cat-ENG","planta","flower",FALSE,"wrong",1,FALSE,"planta /'p<U+026B>an.t<U+0259>/ - plant /pl<U+0251><U+02D0>nt/",214,"plant","plant5","plAnt","'p<U+026B>an.t<U+0259>","pl<U+0251><U+02D0>nt",5.99775316269418,0.666666666666667,0,0,0.101704145312141,0.0912412249264499,0.208281449020067,-0.340353170253572,-0.277005196229114,1.79170542096668,1.62287777759885,2.32867346047282
"Questionnaire","5d5a8cb...","cat-ENG","ploma","feather",TRUE,"correct",1,FALSE,"ploma /'plo.m<U+0259>/ - feather /'f<U+025B>ð<U+0259>/",220,"feather","plom5","fED5","'plo.m<U+0259>","'f<U+025B>ð<U+0259>",5.37807109897682,0.2,0,0,0.0853269758343843,0.0748664564252055,-0.842633280910142,-0.340353170253572,-0.277005196229114,1.06987095163001,0.883408975150468,0.111062029431983
"Questionnaire","5d5a8cb...","cat-ENG","tomaquet","tomato",TRUE,"correct",1,FALSE,"tomàquet /tu'ma.k<U+0259>t/ - tomato /t<U+0259>'m<U+0251><U+02D0>t<U+0259><U+028A>/",255,"tomato","tumak5t","t5mAt5U","tu'ma.k<U+0259>t","t<U+0259>'m<U+0251><U+02D0>t<U+0259><U+028A>",5.32772056773562,0.428571428571429,0,0,0.0901514338145816,0.087106278402089,-0.928022415176439,-0.340353170253572,-0.277005196229114,1.28251209640797,1.43614756798857,1.19723905688056
"Questionnaire","5d5a8cb...","cat-ENG","tren","train",TRUE,"correct",1,FALSE,"tren /'t<U+027E><U+025B>n/ - train /tre<U+026A>n/",259,"train","t4En","treIn","'t<U+027E><U+025B>n","tre<U+026A>n",6.53471369013333,0.4,1,1,0.0675656574140541,0.064945703051863,1.11890927047379,-0.121082476755677,0.248382722851733,0.287029211238186,0.43539729084398,1.06146692844948
"Questionnaire","5d5a8cb...","cat-ENG","ungla","eye",FALSE,"wrong",1,FALSE,"ungla /'u<U+014B>.g<U+026B><U+0259>/ - nail /ne<U+026A>l/",265,"nail","uNgl5","neIl","'u<U+014B>.g<U+026B><U+0259>","ne<U+026A>l",5.82733266242,0.2,0,0,0.061687276233723,0.0455301603608379,-0.0807335548124452,-0.340353170253572,-0.277005196229114,0.0279357112517495,-0.44138995054674,0.111062029431983
"Questionnaire","5d5a8cb...","cat-ENG","cama","top",FALSE,"wrong",2,FALSE,"cama /'ka.m<U+0259>/ - leg /l<U+025B>g/",50,"leg","kam5","lEg","'ka.m<U+0259>","l<U+025B>g",6.30884513281331,0,2,0,0.0918483434796112,0.0699435276142277,0.735860271940959,0.0981882167422176,-0.277005196229114,1.35730450111701,0.661094243060319,-0.839342869585518
"Questionnaire","5d5a8cb...","cat-ENG","cotxe","coffee",FALSE,"wrong",2,FALSE,"cotxe /'k<U+0254>.t<U+0361><U+0283><U+0259>/ - car /k<U+0251><U+02D0>/",77,"car","kOtS5","kA","'k<U+0254>.t<U+0361><U+0283><U+0259>","k<U+0251><U+02D0>",7.24072136073783,0.2,0,0,0.0868779528991506,0.0426907881056353,2.31622302848564,-0.340353170253572,-0.277005196229114,1.13823128141835,-0.569613271755847,0.111062029431983
"Questionnaire","5d5a8cb...","cat-ENG","formiga","friend",FALSE,"wrong",2,FALSE,"formiga /fur'mi.g<U+0259>/ - ant /ænt/",99,"ant","furmig5","1nt","fur'mi.g<U+0259>","ænt",5.28531049277487,0,0,0,0.0707405459877912,0.0683771164616347,-0.999945381941583,-0.340353170253572,-0.277005196229114,0.426964504204362,0.590356621391852,-0.839342869585518
"Questionnaire","5d5a8cb...","cat-ENG","lleo","water",FALSE,"wrong",2,FALSE,"lleó /<U+028E><U+0259>'o/ - lion /'la<U+026A><U+0259>n/",145,"lion","L5o","laI5n","<U+028E><U+0259>'o","'la<U+026A><U+0259>n",5.74291178375566,0.2,0,0,0.0504666631783171,0.0413822342769491,-0.223902366847762,-0.340353170253572,-0.277005196229114,-0.466620156994089,-0.628706304586466,0.111062029431983
"Questionnaire","5d5a8cb...","cat-ENG","taronja","trousers",FALSE,"wrong",2,FALSE,"taronja /t<U+0259>'<U+027E><U+0254><U+0272>.<U+0292><U+0259>/ - orange /'<U+0252>r<U+026A>n<U+02A4>/",243,"orange","t54OJZ5","rIndZ","t<U+0259>'<U+027E><U+0254><U+0272>.<U+0292><U+0259>","'<U+0252>r<U+026A>n<U+02A4>",5.90529295241404,0.142857142857143,0,0,0.0420091361723942,0.0281677683148889,0.0514787874536611,-0.340353170253572,-0.277005196229114,-0.839391198199507,-1.22545888275067,-0.16048222743016
"Questionnaire","5d5a8cb...","cat-ENG","jaqueta","jacket",TRUE,"correct",3,FALSE,"jaqueta /<U+0292><U+0259>'k<U+025B>.t<U+0259>/ - jacket /'<U+02A4>æk<U+026A>t/",136,"jacket","Z5kEt5","dZ1kIt","<U+0292><U+0259>'k<U+025B>.t<U+0259>","'<U+02A4>æk<U+026A>t",6.08062123566596,0.333333333333333,0,0,0.0804763589042832,0.0713054705897957,0.348816868109905,-0.340353170253572,-0.277005196229114,0.856076834004829,0.722598278434602,0.74466529544365
"Questionnaire","5d5a8cb...","cat-ENG","poma","apple",TRUE,"correct",3,FALSE,"poma /'po.ma/ - apple /'æpl/",226,"apple","poma","1pl","'po.ma","'æpl",5.93085906825304,0,0,0,0.0525509182009525,0.0446637069317123,0.0948361948976111,-0.340353170253572,-0.277005196229114,-0.374755251995105,-0.480518154378391,-0.839342869585518
"Questionnaire","5d5a8cb...","cat-ENG","camisa","shirt",TRUE,"correct",4,FALSE,"camisa /ka.'mi.za/ - shirt /<U+0283><U+025C><U+02D0>t/",53,"shirt","k5miz5","S36t","ka.'mi.za","<U+0283><U+025C><U+02D0>t",6.22298187246226,0,0,0,0.0791298357576936,0.0617691137266081,0.590245334304317,-0.340353170253572,-0.277005196229114,0.796727944546965,0.29194557095933,-0.839342869585518
"Questionnaire","5d5a8cb...","cat-ENG","guitarra","guitar",TRUE,"correct",4,FALSE,"guitarra /gi'ta.r<U+0259>/ - guitar /g<U+026A>'t<U+0251><U+02D0>/",131,"guitar","gitar5","ItA","gi'ta.r<U+0259>","g<U+026A>'t<U+0251><U+02D0>",5.74951733182084,0.166666666666667,0,0,0.0722085625860954,0.0638772594209956,-0.212700061395633,-0.340353170253572,-0.277005196229114,0.491668297106645,0.38714740369956,-0.047338787070934
"Questionnaire","5d5a8cb...","cat-ENG","casa","house",TRUE,"correct",5,FALSE,"casa /'ka.z<U+0259>/ - house /ha<U+028A>s/",58,"house","kaz5","haUs","'ka.z<U+0259>","ha<U+028A>s",7.26768448156696,0.25,0,0,0.0827389995514582,0.0565532879818594,2.36194960749011,-0.340353170253572,-0.277005196229114,0.955804202221381,0.0564038949377327,0.348663254186358
"Questionnaire","5d5a8cb...","cat-ENG","girafa","giraffe",TRUE,"correct",5,FALSE,"girafa /<U+0292>i'<U+027E>a.f<U+0259>/ - giraffe /<U+02A4><U+026A>'r<U+0251><U+02D0>f/",118,"giraffe","Zi4af5","dZIrAf","<U+0292>i'<U+027E>a.f<U+0259>","<U+02A4><U+026A>'r<U+0251><U+02D0>f",4.72996592163325,0.166666666666667,0,0,0.0410138081368125,0.0380576297650855,-1.94175058201219,-0.340353170253572,-0.277005196229114,-0.883260933159254,-0.778842247993265,-0.047338787070934
"Questionnaire","5d5a8cb...","cat-ENG","lluna","moon",TRUE,"correct",5,FALSE,"lluna /'<U+028E>u.n<U+0259>/ - moon /mu<U+02D0>n/",151,"moon","Lun5","mun","'<U+028E>u.n<U+0259>","mu<U+02D0>n",6.25535074649324,0.5,1,0,0.0740536725536708,0.0535552363097746,0.645139494555375,-0.121082476755677,-0.277005196229114,0.572992727199499,-0.0789852361798431,1.53666937795823
"Questionnaire","5d5a8cb...","cat-ENG","tigre","tiger",TRUE,"correct",5,FALSE,"tigre /'ti.g<U+027E><U+0259>/ - tiger /'ta<U+026A>g<U+0259>/",246,"tiger","tig45","taI5","'ti.g<U+027E><U+0259>","'ta<U+026A>g<U+0259>",5.8245827192404,0.4,0,0,0.0621035471571497,0.0500057626451181,-0.0853971653364951,-0.340353170253572,-0.277005196229114,0.046283124797178,-0.239276054332546,1.06146692844948
"Questionnaire","5d5a8cb...","cat-ENG","llibre","book",TRUE,"correct",6,FALSE,"llibre /'<U+028E>i.ß<U+027E><U+0259>/ - book /b<U+028A>k/",146,"book","LiB45","bUk","'<U+028E>i.ß<U+027E><U+0259>","b<U+028A>k",6.80464653490425,0,0,0,0.0396878067226167,0.0186366493792236,1.57668660383729,-0.340353170253572,-0.277005196229114,-0.941705313823187,-1.65587505045489,-0.839342869585518
"Questionnaire","5d5a8cb...","cat-ENG","porta","door",TRUE,"correct",6,FALSE,"porta /'p<U+0254>r.t<U+0259>/ - door /d<U+0254><U+02D0>/",230,"door","pOrt5","dO","'p<U+0254>r.t<U+0259>","d<U+0254><U+02D0>",7.02219165903633,0.2,0,0,0.0999872177801908,0.0564040230706897,1.94561994685425,-0.340353170253572,-0.277005196229114,1.71603071566441,0.0496632350559263,0.111062029431983
"Questionnaire","5d5a8cb...","cat-ENG","sol","sun",TRUE,"correct",6,FALSE,"sol /'s<U+0254><U+026B>/ - sun /s<U+028C>n/",239,"sun","sOl","sVn","'s<U+0254><U+026B>","s<U+028C>n",6.39974660175943,0.333333333333333,33,10,0.0734301625011362,0.0684035557896894,0.890019474346633,6.89557971517696,4.97687399457936,0.545511113327903,0.591550596027443,0.74466529544365
"Questionnaire","5d5a8cb...","cat-ENG","xocolata","chocolate",TRUE,"correct",6,FALSE,"xocolata /<U+0283>u.ku'<U+026B>a.t<U+0259>/ - chocolate /'<U+02A7><U+0252>k<U+0259>l<U+026A>t/",270,"chocolate","Sukulat5","tSk5lIt","<U+0283>u.ku'<U+026B>a.t<U+0259>","'<U+02A7><U+0252>k<U+0259>l<U+026A>t",6.02495345671173,0.375,0,0,0.0748390866687192,0.0720621326677371,0.254410248472469,-0.340353170253572,-0.277005196229114,0.607610368649417,0.756768410402632,0.942666316072296
"Questionnaire","5d5a8cb...","cat-ENG","zebra","zebra",TRUE,"correct",6,FALSE,"zebra /'ze.ß<U+027E><U+0259>/ - zebra /'zi<U+02D0>br<U+0259>/",274,"zebra","zeB45","zibr5","'ze.ß<U+027E><U+0259>","'zi<U+02D0>br<U+0259>",4.95636047753596,0.4,0,0,0.044004734910634,0.0400785071283242,-1.55780954594781,-0.340353170253572,-0.277005196229114,-0.751433876991914,-0.687581369185995,1.06146692844948
"Questionnaire","5e19d09...","spa-ENG","bici","beef",FALSE,"wrong",0,FALSE,"bici /'bi.<U+03B8>i/ - bike /ba<U+026A>k/",23,"bike","biTi","baIk","'bi.<U+03B8>i","ba<U+026A>k",5.96972590730521,0.25,3,0,0.0433840981187321,0.0472577494459515,0.160750211225164,0.317458910240112,-0.277005196229114,-0.778788850019565,-0.363373688405705,0.348663254186358
"Questionnaire","5e19d09...","spa-ENG","boca","walker",FALSE,"wrong",0,FALSE,"boca /bo.ka/ - mouth /ma<U+028A><U+03B8>/",24,"mouth","boka","maUT","bo.ka","ma<U+028A><U+03B8>",6.57547094538827,0,0,0,0.0542451071521719,0.0476804879148629,1.18802923118718,-0.340353170253572,-0.277005196229114,-0.300082764528909,-0.344283225579861,-0.839342869585518
"Questionnaire","5e19d09...","spa-ENG","camisa","chair",FALSE,"wrong",0,FALSE,"camisa /ka'mi.sa/ - shirt /<U+0283><U+025C><U+02D0>t/",54,"shirt","kamisa","S36t","ka'mi.sa","<U+0283><U+025C><U+02D0>t",6.22298187246226,0,0,0,0.0633532832664418,0.0631428756428756,0.590245334304317,-0.340353170253572,-0.277005196229114,0.101366062205073,0.353983338332611,-0.839342869585518
"Questionnaire","5e19d09...","spa-ENG","esponja","car",FALSE,"wrong",0,FALSE,"esponja /es'po<U+014B>.xa/ - sponge /sp<U+028C>n<U+02A4>/",91,"sponge","espoNxa","spVndZ","es'po<U+014B>.xa","sp<U+028C>n<U+02A4>",5.3831784354086,0.285714285714286,0,0,0.0404711964288709,0.0408102212531092,-0.83397178269819,-0.340353170253572,-0.277005196229114,-0.907176899516559,-0.654537862796988,0.518378414725197
"Questionnaire","5e19d09...","spa-ENG","flor","floral",FALSE,"wrong",0,FALSE,"flor /flor/ - flower /'fla<U+028A><U+0259>/",98,"flower","flo4","flaU56","flor","'fla<U+028A><U+0259>",5.91398329399151,0.333333333333333,3,1,0.0461823251278834,0.039968125327039,0.0662166804904595,0.317458910240112,0.248382722851733,-0.655455162169679,-0.692566105208507,0.74466529544365
"Questionnaire","5e19d09...","spa-ENG","patata","potato",TRUE,"correct",0,FALSE,"patata /pa'ta.ta/ - potato /p<U+0259>'te<U+026A>t<U+0259><U+028A>/",198,"potato","patata","p5teItoU","pa'ta.ta","p<U+0259>'te<U+026A>t<U+0259><U+028A>",5.6095729913113,0.375,0,0,0.0642288628682726,0.06158336054891,-0.450030746633805,-0.340353170253572,-0.277005196229114,0.139957806529878,0.283557136041731,0.942666316072296
"Questionnaire","5e19d09...","spa-ENG","tobogan","double",FALSE,"wrong",0,FALSE,"tobogán /to.ßo'<U+0263>an/ - slide /sla<U+026A>d/",251,"slide","toBoGan","slaId","to.ßo'<U+0263>an","sla<U+026A>d",5.80771435303756,0,0,0,0.0431952890881797,0.0375019890927847,-0.114004116465709,-0.340353170253572,-0.277005196229114,-0.787110731682931,-0.803934446549029,-0.839342869585518
"Questionnaire","5e19d09...","spa-ENG","arbol","highball",FALSE,"wrong",0,FALSE,"árbol /'ar.ßol/ - tree /tri<U+02D0>/",11,"tree","a4Bol","tr0i","'ar.ßol","tri<U+02D0>",6.36963471921454,0,0,0,0.0343162000525685,0.0235390063560092,0.838952931089726,-0.340353170253572,-0.277005196229114,-1.17846239540715,-1.43448932261864,-0.839342869585518
"Questionnaire","5e19d09...","spa-ENG","avestruz","sad",FALSE,"wrong",0,FALSE,"avestruz /a'ßes.t<U+027E>u<U+03B8>/ - ostrich /'<U+0252>str<U+026A><U+02A7>/",14,"ostrich","aBest4uT","Astr0ItS","a'ßes.t<U+027E>u<U+03B8>","'<U+0252>str<U+026A><U+02A7>",4.53039405245059,0,0,0,0.0504081821698273,0.051834982323218,-2.28020320035266,-0.340353170253572,-0.277005196229114,-0.469197745739616,-0.156670252322171,-0.839342869585518
"Questionnaire","5e19d09...","spa-ENG","barco","barcode",FALSE,"false_friend",0,FALSE,"barco /'ba<U+027E>.ko/ - boat /b<U+0259><U+028A>t/",15,"boat","ba4ko","boUt","'ba<U+027E>.ko","b<U+0259><U+028A>t",6.53801569229596,0.2,0,0,0.0445305853248646,0.0443182770029736,1.12450911419067,-0.340353170253572,-0.277005196229114,-0.728256675631071,-0.49611743785619,0.111062029431983
"Questionnaire","5e19d09...","spa-ENG","biberon","restaurant",FALSE,"wrong",0,FALSE,"biberón /biße'<U+027E>on/ - bottle /'b<U+0252>tl/",20,"bottle","biBE4on","bAtl","biße'<U+027E>on","'b<U+0252>tl",6.2621154752515,0.142857142857143,0,0,0.0452509244139992,0.0498398900482234,0.656611753496342,-0.340353170253572,-0.277005196229114,-0.696507258562743,-0.246766701334697,-0.16048222743016
"Questionnaire","5e19d09...","spa-ENG","bocadillo","popcorn",FALSE,"wrong",0,FALSE,"bocadillo /bo.ka'di.<U+028E>o/ - sandwich /'sænw<U+026A><U+02A4>/",27,"sandwich","bokaDiLo","s1ndwItS","bo.ka'di.<U+028E>o","'sænw<U+026A><U+02A4>",5.89759361155427,0,0,0,0.0449590446669234,0.0531276414118126,0.0384215260061622,-0.340353170253572,-0.277005196229114,-0.709372049552831,-0.0982950106725313,-0.839342869585518
"Questionnaire","5e19d09...","spa-ENG","boton","baton",FALSE,"wrong",0,FALSE,"botón /bo'ton/ - button /'b<U+028C>tn/",39,"button","boton","bVt5n","bo'ton","'b<U+028C>tn",6.00781513714933,0.6,0,0,0.0799266377619912,0.072464544634992,0.225345485218984,-0.340353170253572,-0.277005196229114,0.83184751467291,0.774940947956019,2.01187182746698
"Questionnaire","5e19d09...","spa-ENG","brazo","brat",FALSE,"wrong",0,FALSE,"brazo /'b<U+027E>a.<U+03B8>o/ - arm /<U+0251><U+02D0>m/",42,"arm","b4aTo","Arm","'b<U+027E>a.<U+03B8>o","<U+0251><U+02D0>m",6.37237746277094,0,0,0,0.0278875679039263,0.0289544912377282,0.843604331820212,-0.340353170253572,-0.277005196229114,-1.46180856715425,-1.18993123192821,-0.839342869585518
"Questionnaire","5e19d09...","spa-ENG","buho","ball",FALSE,"wrong",0,FALSE,"búho /'bu.o/ - owl /a<U+028A>l/",43,"owl","buo","aUl","'bu.o","a<U+028A>l",5.30551387886316,0,8,5,0.0364229994190865,0.0350387604628059,-0.965682592556847,1.41381237772959,2.34993439917512,-1.08560383368836,-0.915171483275901,-0.839342869585518
"Questionnaire","5e19d09...","spa-ENG","caballo","caravan",FALSE,"wrong",0,FALSE,"caballo /ka'ßa.<U+028E>o/ - horse /h<U+0254><U+02D0>s/",45,"horse","kaBaLo","hors","ka'ßa.<U+028E>o","h<U+0254><U+02D0>s",6.52465479123685,0,0,0,0.0338682697087947,0.0284912709398571,1.10185045009456,-0.340353170253572,-0.277005196229114,-1.19820521863658,-1.21084981522975,-0.839342869585518
"Questionnaire","5e19d09...","spa-ENG","calcetin","cathedral",FALSE,"wrong",0,FALSE,"calcetín /kal<U+03B8>e'tin/ - sock /s<U+0252>k/",49,"sock","kalTetin","sAk","kal<U+03B8>e'tin","s<U+0252>k",5.51001704377394,0,0,0,0.0859993311700028,0.089700194027565,-0.618867022274161,-0.340353170253572,-0.277005196229114,1.09950545333991,1.5532863037867,-0.839342869585518
"Questionnaire","5e19d09...","spa-ENG","camiseta","seated",FALSE,"wrong",0,FALSE,"camiseta /ka.mi'se.ta/ - t-shirt /'ti<U+02D0><U+0283><U+025C><U+02D0>t/",55,"t-shirt","kamiseta","tiSt","ka.mi'se.ta","'ti<U+02D0><U+0283><U+025C><U+02D0>t",NA,0.25,0,0,0.0747647801219686,NA,NA,-0.340353170253572,-0.277005196229114,0.604335258941672,NA,0.348663254186358
"Questionnaire","5e19d09...","spa-ENG","caracol","carousel",FALSE,"wrong",0,FALSE,"caracol /ka.<U+027E>a'kol/ - snail /sne<U+026A>l/",56,"snail","ka4akol","sneIl","ka.<U+027E>a'kol","sne<U+026A>l",4.80339224826239,0.142857142857143,0,0,0.0532256999413428,0.0516168751761478,-1.81722735835081,-0.340353170253572,-0.277005196229114,-0.345013804905957,-0.166519761390781,-0.16048222743016
"Questionnaire","5e19d09...","spa-ENG","cebra","favourite",FALSE,"wrong",0,FALSE,"cebra /'<U+03B8>e.b<U+027E>a/ - zebra /'zi<U+02D0>br<U+0259>/",61,"zebra","TeB4a","zibr05","'<U+03B8>e.b<U+027E>a","'zi<U+02D0>br<U+0259>",4.95636047753596,0,0,0,0.0169058123119536,0.0152145420178069,-1.55780954594781,-0.340353170253572,-0.277005196229114,-1.94583663628324,-1.8104141288061,-0.839342869585518
